id,rated,turns,victory_status,winner,increment_code,white_rating,black_rating,first_move,opening_eco,opening_name,opening_ply
1fDJ7N8j,TRUE,35,resign,white,2+10,1130,1044,e4,C42,Russian Game: Three Knights Game,5
BhFsUnIo,TRUE,27,resign,black,30+0,1047,1492,e4,B00,Hippopotamus Defense #2,2
bm0lTBKz,TRUE,50,resign,black,10+0,1335,1329,d4,A45,Trompowsky Attack: Classical Defense,4
bl1lsXgi,TRUE,83,mate,white,10+0,1321,1826,Nc3,D01,Queen's Pawn Game: Chigorin Variation,4
Eo5epqXJ,FALSE,57,mate,white,10+0,1826,1321,d4,D00,Blackmar-Diemer Gambit: von Popiel Gambit,7
vOm64W02,FALSE,45,draw,draw,20+20,1364,1422,e4,C41,Philidor Defense #2,4
vl7lMOAF,FALSE,53,mate,white,20+20,1422,1364,e4,C40,King's Pawn Game: Busch-Gass Gambit,4
VEnuGQic,TRUE,71,mate,white,20+5,999,1375,e4,C61,Ruy Lopez: Bird Variation,6
kdD1jaK9,FALSE,74,mate,black,5+10,1241,1430,e4,B01,Scandinavian Defense,2
8CglP3nt,FALSE,77,resign,white,5+10,1430,1241,d4,A40,Mikenas Defense,2
XjKzN7Dw,TRUE,55,mate,white,10+1,1259,1324,e4,C30,King's Gambit Declined |  Petrov's Defense,4
yoJGUIA6,TRUE,57,resign,white,13+0,1182,1459,d4,D07,Queen's Gambit Refused: Chigorin Defense #2,5
4uVuAX6p,TRUE,27,resign,white,5+8,1428,1110,e4,C10,French Defense: Marshall Variation,6
VyJYPJrR,TRUE,32,resign,black,15+0,1286,1318,d4,D04,Queen's Pawn Game: Colle System,5
LgARjU27,TRUE,102,mate,black,5+8,1574,1303,e4,C27,Vienna Game,3
bsNtVlzo,TRUE,69,mate,white,5+8,1500,1022,e4,B01,Scandinavian Defense,2
toDfcusf,TRUE,75,mate,white,13+0,1314,1196,d4,A40,Horwitz Defense,2
Qp7fD51q,TRUE,94,outoftime,black,10+0,996,1191,d4,C00,French Defense: Normal Variation,3
qWQ8DsLZ,TRUE,45,mate,white,10+0,1185,1002,d3,C20,King's Pawn Game: Leonardis Variation,3
KuWN4iCa,TRUE,70,mate,black,10+0,1009,1179,e4,C00,French Defense: King's Indian Attack,3
i8clwVfc,TRUE,56,mate,black,9+0,1187,1265,e4,B00,Barnes Defense,2
7yttv6uY,TRUE,95,outoftime,white,9+0,1107,1201,e4,C00,French Defense: Knight Variation,3
xHDGKgIo,TRUE,60,outoftime,black,9+0,1307,1187,e4,C01,French Defense: Baeuerle Gambit,4
7jHTw89E,TRUE,50,mate,black,9+0,1194,1299,d3,A00,Mieses Opening,1
juDrvNZb,TRUE,79,outoftime,white,12+0,1287,1203,e4,C00,French Defense: Normal Variation,3
1y4rqqSf,TRUE,82,mate,black,17+0,1047,1202,e4,C00,French Defense: King's Indian Attack,3
UFknoALE,FALSE,69,mate,white,9+0,1047,1202,e4,B00,Borg Defense,2
6ry1PCQE,FALSE,60,resign,black,9+0,1047,1202,e4,C00,French Defense: King's Indian Attack,3
57p1mAFW,TRUE,130,mate,black,15+0,1217,1041,d4,D04,Queen's Pawn Game: Colle System |  Anti-Colle,6
DftJJeIP,TRUE,66,mate,black,15+0,1253,1205,e4,C11,French Defense: Classical Variation |  Steinitz Variation,7
Knp8kIlz,TRUE,82,mate,black,10+0,1212,1359,e3,A00,Van't Kruijs Opening,1
tfmoVlG7,TRUE,24,resign,black,10+0,1194,1201,e4,C00,French Defense #2,2
5emzRJpL,TRUE,69,resign,white,10+0,1356,1208,e4,C00,French Defense: Knight Variation,3
uOVEO3J7,TRUE,62,resign,black,9+0,1214,1359,d4,D00,Queen's Pawn Game: Mason Attack,3
2ORYQfVt,TRUE,57,resign,white,9+0,1352,1222,e4,B00,Nimzowitsch Defense: Mikenas Variation,4
ixKlWhB9,TRUE,15,resign,white,9+0,1206,1368,d4,D00,Queen's Pawn Game: Mason Attack,3
mqwohwBY,TRUE,65,outoftime,white,9+0,1306,1214,d4,C00,French Defense: Normal Variation,3
ziPuGydD,TRUE,42,resign,black,9+0,1223,1297,d4,A40,Englund Gambit Declined |  Reversed Krebs,4
kUlT5BmQ,TRUE,35,outoftime,white,9+0,1212,1175,d4,A46,Torre Attack #2,3
zEBOHZqK,TRUE,30,resign,black,9+0,1218,1393,e3,A00,Van't Kruijs Opening,1
8yKlcwcP,TRUE,56,resign,white,9+0,1386,1224,d4,A40,Horwitz Defense,2
7grxDnlZ,TRUE,49,resign,white,9+0,1315,1239,e4,C00,French Defense #2,2
PHnPqIYg,TRUE,35,mate,white,9+0,1264,1249,e4,C00,French Defense: Knight Variation,3
BcGAljGd,TRUE,60,mate,black,9+0,1257,1343,d4,D00,Queen's Pawn Game #2,3
Jy4sb1lh,TRUE,96,mate,black,9+0,1264,1242,e3,A00,Van't Kruijs Opening,1
oqhAssXU,TRUE,33,resign,white,9+0,1352,1272,d4,A40,Horwitz Defense,2
FBABnE9A,TRUE,22,resign,black,9+0,1281,1342,d4,D00,Queen's Pawn Game,2
EDbv1LZH,TRUE,82,outoftime,black,9+0,1331,1267,e4,C01,French Defense: Mediterranean Defense,4
DXsgPGQB,TRUE,18,resign,black,9+0,1380,1251,e4,C00,French Defense: Knight Variation,3
9GIc1NzJ,TRUE,14,resign,black,9+0,1023,1246,e4,C00,French Defense: King's Indian Attack,3
CeQaWCx5,TRUE,123,outoftime,white,9+0,1240,1047,d4,D00,Queen's Pawn Game: Chigorin Variation,3
lVWRWEB7,TRUE,81,resign,white,9+0,1233,1251,e4,B07,Pirc Defense #4,2
Ukex6RBa,TRUE,80,mate,black,9+0,1446,1237,f4,C00,French Defense: La Bourdonnais Variation,3
BJjDxmNJ,TRUE,56,mate,black,9+0,1243,1357,d4,A80,Dutch Defense,2
B7YastXb,TRUE,42,resign,black,9+0,1305,1229,e4,C00,French Defense: Queen's Knight,3
DCaHHi8g,TRUE,69,outoftime,white,9+0,1215,1316,d4,A40,English Defense #2,2
2HN2z2wp,TRUE,69,mate,white,9+0,1281,1224,e4,C00,French Defense: Normal Variation,3
3TqNBLSH,TRUE,63,outoftime,white,9+0,1209,1337,e3,A00,Van't Kruijs Opening,1
PgrQhxmi,TRUE,57,mate,white,9+0,1297,1217,e4,C00,French Defense: Normal Variation,3
pWmrzGkO,TRUE,65,mate,white,9+0,1202,1375,d4,D01,Queen's Pawn Game: Veresov Attack |  Classical Defense,7
ECMNZyY1,TRUE,39,mate,white,9+0,1330,1208,e4,C01,French Defense: Mediterranean Defense,4
TmFtzKrK,TRUE,62,resign,black,9+0,1217,1282,d4,A45,Trompowsky Attack,3
6YFs0gTz,FALSE,27,outoftime,white,20+5,1832,1500,e4,B07,Pirc Defense #5,3
q4MLp41H,FALSE,32,mate,black,30+30,1500,2210,g4,A00,Grob Opening,1
Hlu1wEd2,TRUE,95,resign,white,10+0,2002,2056,d4,D02,Queen's Pawn Game: London System,5
RYOLd3Tq,TRUE,51,mate,white,10+0,1997,1778,d4,D02,Queen's Pawn Game: Zukertort Variation,3
7wJ2Tpi4,TRUE,86,resign,white,10+0,1988,1931,d4,D02,Queen's Pawn Game: London System,5
ekD0fldb,TRUE,33,mate,white,10+0,1916,2001,e4,C23,Bishop's Opening,3
CluJF0x8,TRUE,81,resign,white,8+2,2194,2007,e4,C44,Scotch Game: Scotch Gambit,7
r9TO5XHS,TRUE,72,resign,black,8+2,2013,2188,d4,A48,London System,5
c7J5uoW2,TRUE,100,resign,white,10+30,2010,2036,d4,D02,Queen's Pawn Game: Zukertort Variation,3
ubi5igiA,TRUE,29,mate,white,8+0,2035,1492,d4,D02,Queen's Pawn Game: Zukertort Variation,3
NzeYv6ft,TRUE,80,resign,black,8+0,2046,2057,d4,A40,Modern Defense,2
8XT0CJsq,TRUE,53,resign,white,8+0,2046,2057,d4,D01,Richter-Veresov Attack #2,6
Ude8WyHm,TRUE,69,resign,black,8+0,1994,2048,d4,D20,Queen's Gambit Accepted,4
ENz8Bz5P,TRUE,135,resign,white,5+8,2047,1268,d4,A46,Indian Game: London System,5
YruQrX5U,TRUE,88,resign,black,5+8,2055,2155,d4,D02,Queen's Pawn Game: Chigorin Variation,4
LNQ7uP4Z,TRUE,72,outoftime,black,5+6,2050,2044,e4,C60,Ruy Lopez: Cozio Defense,6
a3eZgNtS,TRUE,67,resign,white,5+5,2034,2002,d4,A43,Old Benoni Defense,2
QSnaNJ76,TRUE,136,outoftime,black,10+0,2046,2011,d4,A40,Horwitz Defense,2
wyaK4EdL,TRUE,221,draw,draw,15+10,2111,2044,e4,C50,Giuoco Piano,6
1AbHlrHu,TRUE,48,resign,black,15+10,2054,2089,d4,A46,Indian Game: Spielmann-Indian,4
SCeZnNQa,TRUE,33,resign,white,15+10,2063,2065,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
qV8JZBEt,TRUE,62,mate,black,10+5,1906,2058,e4,C53,Italian Game: Classical Variation #2,7
Fcm279Mj,TRUE,33,resign,white,15+0,2050,1950,d4,A46,Indian Game: London System,5
y6B8Xhhf,TRUE,168,outoftime,black,15+0,2003,2040,e4,C60,Ruy Lopez: Cozio Defense,6
ck8oEjPq,TRUE,103,draw,draw,15+0,2040,2066,d4,A48,London System,5
xwNLa4yM,TRUE,44,resign,white,8+0,2328,2031,e4,C50,Giuoco Piano,6
618dFq0q,TRUE,40,resign,black,8+0,2035,2324,d4,A48,London System,5
C4m0Zl3c,TRUE,156,resign,black,15+10,2005,2024,e4,C45,Scotch Game,7
bkg36N9k,TRUE,126,draw,draw,15+10,2025,2004,d4,D02,Queen's Pawn Game: London System,5
9IhjXRxd,TRUE,89,resign,black,10+0,2036,2054,d4,D02,Queen's Pawn Game: London System,5
o7AQGiYV,TRUE,15,resign,white,10+0,2044,2047,e4,C53,Italian Game: Classical Variation #2,7
2gk8bkUO,TRUE,168,outoftime,black,10+0,2143,2032,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
lR6jGLig,TRUE,48,resign,black,8+2,2046,1950,d4,A48,London System,5
Q9nyAgzy,TRUE,141,resign,white,10+0,2038,1934,d4,A46,Indian Game: Spielmann-Indian,4
XeBfBz0A,TRUE,125,resign,white,40+15,2151,2046,d4,D20,Queen's Gambit Accepted: Old Variation,5
t16Ofu6t,FALSE,79,resign,white,10+0,2294,2046,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
acxMEIrd,FALSE,36,resign,black,10+0,2046,2294,d4,D02,Queen's Pawn Game: Zukertort Variation,3
E59yzkI5,TRUE,55,resign,white,10+1,2120,2055,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
w5GtFsmU,TRUE,129,resign,black,15+0,2070,1968,d4,D02,Queen's Pawn Game: London System,5
txoVrQgu,TRUE,130,resign,black,15+0,2081,2082,d4,A40,Queen's Pawn,1
TwKXMvNX,TRUE,32,resign,black,10+0,1407,1430,e4,C20,King's Pawn Game: Leonardis Variation,3
267g7xQn,TRUE,117,mate,white,10+0,1418,1419,e4,C50,Italian Game,5
lTQLGxpe,FALSE,46,resign,black,5+8,1500,1418,c3,C20,King's Pawn Game: Macleod Attack,3
q8yflvqV,FALSE,5,outoftime,white,15+0,1500,1418,e3,A00,Van't Kruijs Opening,1
D3Lptfos,FALSE,38,resign,black,5+5,1418,1465,e4,C55,Italian Game: Anti-Fried Liver Defense,6
CgkXrIqa,TRUE,56,mate,black,15+0,949,1416,e4,C44,Ponziani Opening: Jaenisch Counterattack,6
gh5TuHkm,TRUE,103,resign,white,1+10,1402,1481,e4,C50,Italian Game: Giuoco Pianissimo,7
0WN5Dru2,TRUE,83,mate,white,1+10,1471,1412,d4,D00,Queen's Pawn Game: Mason Attack,3
wcvQaNBu,FALSE,38,mate,black,15+0,1412,1500,e4,B23,Sicilian Defense: Closed,4
QONP2drS,TRUE,52,resign,black,15+5,1430,1250,e4,B00,Goldsmith Defense,2
NoaKz2AP,TRUE,69,resign,white,10+0,1360,1440,e4,C44,King's Knight Opening: Normal Variation,4
tRdHQh42,FALSE,57,mate,white,30+0,1440,1968,e4,B25,Sicilian Defense: Closed Variation |  Traditional,4
6wHe7HSY,TRUE,27,mate,white,5+8,1435,1216,e4,B02,Alekhine Defense: Brooklyn Variation,4
N0o4EuDt,TRUE,9,resign,white,6+5,1430,1187,e4,C57,Italian Game: Two Knights Defense |  Knight Attack,7
h18rXlol,TRUE,147,resign,white,20+10,990,1452,e4,C46,Four Knights Game: Gunsberg Variation,7
OzJIZf0G,TRUE,42,mate,black,8+8,1104,1449,e4,C46,Four Knights Game: Italian Variation,7
gWmiZHoB,TRUE,61,mate,white,30+0,1441,1316,e4,C00,French Defense: Knight Variation,3
oIoPcbix,TRUE,45,mate,white,15+0,1424,1373,e4,C41,Philidor Defense #3,5
kAcddm3D,FALSE,102,mate,black,30+0,1424,2110,e4,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
1B5vO3QZ,FALSE,47,resign,white,30+0,1424,1508,e4,C00,French Defense: Knight Variation,3
PiXUPETv,TRUE,49,outoftime,white,15+0,1415,1319,e4,B02,Alekhine Defense: Mokele Mbembe,4
x0P6VdqJ,TRUE,28,resign,white,20+15,1408,1255,e4,C00,French Defense: Knight Variation,3
MVPnQNS8,TRUE,43,resign,black,20+15,1262,1401,e4,C42,Russian Game: Urusov Gambit,5
KNuRozZo,FALSE,20,resign,white,30+0,1401,1979,e4,B25,Sicilian Defense: Closed Variation |  Traditional,4
IgptBeRL,TRUE,23,mate,white,2+15,1392,1284,e4,C57,Italian Game: Two Knights Defense |  Polerio Defense,10
k8gQ9Psj,FALSE,47,mate,white,8+0,1392,1500,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
0xEGHw2W,TRUE,39,resign,white,10+0,1739,1395,e4,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11
yYUD7478,TRUE,17,resign,white,10+0,2043,1396,d4,D06,Queen's Gambit Refused: Marshall Defense,4
jhybPsBv,TRUE,35,mate,white,20+2,1385,1362,e4,C41,Philidor Defense #3,5
lNETA4aK,FALSE,35,resign,white,20+0,1500,1385,d4,D00,Queen's Pawn Game: Mason Attack,3
4Z5fjrAM,FALSE,33,resign,white,60+0,1526,1385,d4,D01,Queen's Pawn Game: Chigorin Variation,4
xpybqmR8,FALSE,29,resign,white,20+0,1500,1385,e4,C20,King's Pawn Game: Wayward Queen Attack,3
epd0eBBm,TRUE,61,mate,white,10+0,1377,1255,e4,C42,Russian Game: Urusov Gambit,5
pnrylvlN,FALSE,23,mate,white,10+0,1377,1804,e4,C55,Italian Game: Anti-Fried Liver Defense,6
z8p6iftM,FALSE,49,mate,white,8+2,1377,1073,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
ulWr7nLf,FALSE,68,mate,black,10+0,1377,1343,e4,B32,Sicilian Defense: Godiva Variation,8
0dgW9sUL,FALSE,61,resign,white,10+0,1343,1377,e4,C44,Scotch Game,5
jf2K5ivm,FALSE,50,outoftime,black,20+20,1635,1377,d4,D00,Queen's Pawn Game #2,3
7BpSGg8i,TRUE,88,mate,black,5+15,1764,1590,e4,B50,Sicilian Defense,4
Q0x4DlBj,TRUE,70,mate,black,5+8,1770,1952,e4,C22,Center Game: Normal Variation,6
ItZAAFxb,TRUE,26,resign,white,15+10,1938,1777,e4,B32,Sicilian Defense: Open,5
udzke8td,TRUE,55,mate,white,10+0,1887,1785,e4,C00,Rat Defense: Small Center Defense,4
NNttYDJc,TRUE,131,mate,white,10+10,1966,1797,e4,C00,Rat Defense: Small Center Defense,4
Fzs1Q62H,TRUE,30,resign,black,8+5,1804,1938,e4,B20,Sicilian Defense,2
Gihqfnr5,TRUE,79,mate,white,10+0,1848,1814,d4,A41,Queen's Pawn,2
mCerCF5T,TRUE,53,mate,white,10+0,1806,1673,e4,C00,French Defense: Normal Variation,3
qrC9I4xm,TRUE,47,mate,white,5+8,1824,1817,e4,B06,Modern Defense,2
P7kNbHoz,TRUE,142,mate,black,5+8,1829,1812,e4,C41,Philidor Defense #2,4
Tt7sVfrj,TRUE,31,mate,white,5+8,1800,1842,e4,C00,Rat Defense: Small Center Defense,4
MwiJIWlk,TRUE,33,mate,white,5+8,1831,1810,e4,C20,King's Pawn Game: Leonardis Variation,3
VjvJVKlh,TRUE,42,resign,white,20+0,1927,1840,g3,A00,Hungarian Opening,1
zvuryAhz,TRUE,66,resign,black,5+8,1870,1826,d4,A40,Horwitz Defense,2
2J7rA2Et,TRUE,147,mate,white,11+0,1810,1933,e4,C41,Philidor Defense #2,4
tNhRqPnq,TRUE,85,mate,white,10+3,2049,1815,e4,C00,French Defense: Steiner Variation,3
cTpaPu6F,TRUE,31,resign,white,12+5,1926,1823,e4,C00,Rat Defense: Small Center Defense,4
I5l7ut6z,TRUE,38,resign,black,10+0,2278,1800,d4,A40,Horwitz Defense,2
41aCvt92,TRUE,150,mate,black,15+0,1823,2012,e4,C41,Philidor Defense #2,4
Z9PTp5Ys,TRUE,72,mate,black,15+0,1846,1839,e4,B01,Scandinavian Defense,2
Wrm1zOlA,TRUE,90,outoftime,black,25+5,1594,1855,e4,C00,Rat Defense: Small Center Defense,4
cWXIPeXf,TRUE,62,mate,black,13+0,1500,1621,e4,C62,Ruy Lopez: Steinitz Defense,6
XxkHBPg8,TRUE,46,mate,black,10+0,1645,1748,e4,B23,Sicilian Defense: Closed Variation,3
Xxjp58Do,TRUE,51,outoftime,white,10+0,1542,1659,c4,A25,English Opening: King's English Variation |  Reversed Closed Sicilian,4
BPPgcne1,TRUE,32,resign,black,10+0,1746,1645,d4,D20,Queen's Gambit Accepted,4
ZjMwWVg6,TRUE,62,mate,black,10+0,1655,1673,e4,C00,French Defense: Knight Variation,3
HqBCoJ2T,TRUE,120,outoftime,black,16+0,1667,1659,e4,C40,King's Pawn Game: McConnell Defense,4
XupT1E8y,TRUE,49,mate,white,15+0,1654,1693,e4,B30,Sicilian Defense: Old Sicilian,4
6BM2RU3Z,TRUE,77,outoftime,white,10+0,1748,1671,e4,C48,Four Knights Game: Ranken Variation,9
ySHPH3Ei,FALSE,35,mate,white,13+0,1671,1500,e4,C40,King's Pawn Game: Gunderam Gambit,4
qB2ZfXdc,FALSE,14,resign,black,13+0,1671,1500,e4,C40,King's Knight Opening,3
IJWoYURf,TRUE,11,resign,white,17+0,1681,1738,e4,B23,Sicilian Defense: Closed Variation,3
RqipqrWP,TRUE,91,resign,white,15+0,1731,1691,e4,C24,Bishop's Opening: Berlin Defense,4
Tb1RQESE,TRUE,62,mate,black,15+0,1707,1678,e4,C44,King's Pawn Game: Tayler Opening,5
pDoxtPqR,TRUE,25,mate,white,15+0,1663,1790,e4,B25,Sicilian Defense: Closed Variation |  Traditional,4
XpPCJ7af,TRUE,47,outoftime,white,10+2,1705,1674,d4,D06,Queen's Gambit Refused: Marshall Defense,4
AbKopmxf,TRUE,58,resign,black,10+3,1717,1460,e4,B00,Owen Defense,2
ysIA8qk1,TRUE,55,resign,white,8+0,1712,1499,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
yNLwbz9R,TRUE,38,mate,black,15+5,1730,1473,e4,C57,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,8
cbUTIecY,TRUE,43,resign,white,15+0,1704,1731,e4,C79,Ruy Lopez: Morphy Defense |  Steinitz Deferred,10
oQ4Kc4Co,TRUE,50,resign,black,10+0,1801,1717,e4,C55,Italian Game: Anti-Fried Liver Defense,6
cH4Rzc3B,FALSE,57,outoftime,white,14+0,1714,1718,e4,C55,Italian Game: Anti-Fried Liver Defense,6
iBX5kpPy,TRUE,69,outoftime,white,15+0,1803,1723,d4,D00,Queen's Pawn Game,2
98KTgF4d,TRUE,90,mate,black,10+0,1732,1785,e4,B02,Alekhine Defense: Scandinavian Variation,4
nEMXjw0O,TRUE,173,mate,white,15+0,1719,1758,e4,C62,Ruy Lopez: Steinitz Defense,6
pO3jCDBc,TRUE,43,resign,white,15+0,1748,1730,e4,C36,King's Gambit Accepted |  Modern Defense,6
NZFJa3EF,TRUE,66,mate,black,15+0,1741,1743,e4,B23,Sicilian Defense: Closed,4
8Bq7xzPR,TRUE,103,mate,white,15+0,1264,1763,d4,D20,Queen's Gambit Accepted,4
Y0qx9hX5,TRUE,40,resign,black,10+5,1232,1761,d4,D01,Queen's Pawn Game: Chigorin Variation,4
SH4pFiWX,TRUE,90,resign,black,15+0,1742,1750,e4,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8
2O3IhLSe,TRUE,107,mate,white,15+0,1747,1424,e4,C40,King's Knight Opening,3
BbkrzzQC,TRUE,34,resign,white,15+0,1735,1763,e4,B07,Pirc Defense #4,2
AoKFkLfR,TRUE,126,resign,black,14+6,1755,1722,Nf3,D02,Queen's Pawn Game: Symmetrical Variation,4
d8qTwQrj,TRUE,108,outoftime,black,14+0,1757,1709,d4,D00,Queen's Pawn Game: Mason Attack,3
WbTSc5pg,TRUE,100,mate,black,14+0,1720,1748,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
77iblRwJ,TRUE,64,mate,black,10+5,1773,1706,Nf3,D02,Queen's Pawn Game: London System,5
MMYhHm45,TRUE,66,outoftime,black,10+0,1717,1709,e4,B40,Sicilian Defense: French Variation,4
OCjlTny0,TRUE,45,resign,white,10+0,2247,1718,e4,C55,Italian Game: Anti-Fried Liver Defense,6
88qG4Kxf,FALSE,5,resign,black,10+5,2055,2036,Nf3,A04,Reti Opening #2,2
nbwVw5fg,FALSE,92,resign,black,15+0,2295,2055,e4,B00,Owen Defense,2
94GPH5v0,FALSE,98,resign,white,10+30,2055,2441,d4,D70,Neo-Gruenfeld Defense: Non- or Delayed Fianchetto,6
N1n4SNHo,FALSE,20,resign,black,10+5,1450,1626,c3,A00,Saragossa Opening,1
cvEQ6BlD,TRUE,27,draw,draw,15+0,1436,1525,e4,C23,Bishop's Opening,3
mUZWJmhc,TRUE,81,mate,white,5+8,1673,1464,e4,C21,Center Game #2,3
Tn9khEJn,TRUE,28,resign,black,5+8,1536,1353,e4,C55,Italian Game: Anti-Fried Liver Defense,6
EuFz97XR,TRUE,64,resign,black,5+8,1240,1272,e4,C20,Bishop's Opening: Boi Variation,4
iZBBkJyP,TRUE,74,resign,black,10+0,1303,1613,e4,C46,Four Knights Game: Italian Variation,7
Jf96At7T,TRUE,61,mate,white,10+0,1479,1407,d4,A45,Trompowsky Attack: Classical Defense |  Big Center Variation,5
45A92AL3,TRUE,105,resign,white,5+5,1551,1500,d4,A43,Benoni Defense: Old Benoni,4
TRDHPzZL,FALSE,79,draw,draw,10+0,1874,1824,e4,C41,Philidor Defense #4,6
b1UDIG2N,FALSE,45,mate,white,10+0,1824,1874,e4,B40,Sicilian Defense: French Variation |  Open,6
Qc7sTckR,FALSE,103,outoftime,white,10+0,1783,1874,Nf3,A04,Zukertort Opening: Nimzo-Larsen Variation,3
s6CJMAch,FALSE,63,resign,white,25+0,1754,1874,e4,B40,Sicilian Defense: French Variation,4
aWNqXns5,FALSE,86,draw,draw,25+0,1874,1754,e4,B00,Owen Defense,2
1HFuKv6u,FALSE,35,resign,white,25+0,1915,1874,d4,E32,Nimzo-Indian Defense: Classical Variation,7
jV2v7Tc4,FALSE,85,resign,white,15+0,1874,1882,e4,B07,Pirc Defense #5,3
sGXpIwDH,TRUE,144,outoftime,black,10+0,1604,1869,e4,B20,Sicilian Defense: Bowdler Attack,3
ARSNlMxy,FALSE,17,resign,white,25+0,1848,1869,e4,B40,Sicilian Defense: French Variation,4
uTEyswdc,FALSE,27,resign,white,10+0,1869,1964,e4,C84,Ruy Lopez: Closed Variations,10
tV8RMHA7,FALSE,142,draw,draw,25+0,1669,1869,d4,A46,Torre Attack #2,3
Bqkjtocd,FALSE,25,resign,white,25+0,1869,1652,e4,B34,Sicilian Defense: Accelerated Dragon |  Modern Variation,9
U6fnMweG,FALSE,95,resign,white,25+0,1664,1869,e4,B40,Sicilian Defense: French Variation |  Normal,8
OFlNsA02,FALSE,44,resign,black,25+0,1628,1869,Nf3,A04,Reti Opening #2,2
pYSoplSA,FALSE,40,resign,black,25+0,1869,1628,e4,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
l9eKM738,FALSE,9,resign,white,25+0,1628,1869,d4,A45,Indian Game: Pawn Push Variation,3
ibZAFEWb,FALSE,104,outoftime,draw,10+0,1359,1258,e4,C41,Philidor Defense,5
iJAKDHGQ,TRUE,56,resign,black,20+40,1371,1326,e4,B32,Sicilian Defense: Loewenthal Variation,8
UnIziWzX,TRUE,31,mate,white,20+40,1346,1386,e4,C47,Four Knights Game: Scotch Variation Accepted,8
gt6xLb4K,TRUE,66,resign,white,20+40,1334,1341,e4,C02,French Defense: Advance Variation |  Nimzowitsch System,7
IPYQa7Aw,TRUE,15,mate,white,20+40,1321,1393,e4,B32,Sicilian Defense: Open #3,7
cIt2iPsO,TRUE,77,mate,white,20+40,1310,1303,e4,C40,King's Knight Opening,3
ZwEIvqHc,TRUE,36,resign,black,20+40,1321,1283,e4,C43,Russian Game: Modern Attack |  Symmetrical Variation #2,6
0WUOwfrw,TRUE,112,mate,black,20+40,1334,1253,e4,C44,Scotch Game,5
bRqbt11Q,TRUE,6,resign,black,20+40,1141,1328,e4,C44,Scotch Game,5
4xgbq10z,TRUE,32,resign,white,20+40,1321,1167,e4,C00,French Defense: Knight Variation,3
uhV1YebD,TRUE,37,mate,white,20+40,1307,1381,e4,C44,Scotch Game,5
SXdJvTV9,TRUE,46,resign,black,20+40,1315,1390,e4,C45,Scotch Game,7
yE2A8BYs,TRUE,76,resign,white,20+40,1302,1349,e4,B27,Sicilian Defense: Jalalabad Variation,4
085OSN9M,TRUE,83,resign,white,20+40,1292,1250,e4,B00,St. George Defense,2
x1qmVHkC,TRUE,100,draw,draw,20+0,1289,1372,e4,C41,Philidor Defense,5
hAMrgoqF,TRUE,45,resign,black,10+0,1290,1760,e4,B21,Sicilian Defense: Smith-Morra Gambit #2,3
CsjVK1W7,TRUE,23,resign,white,10+0,1316,1301,e4,C48,Four Knights Game: Ranken Variation,9
JllYZIog,TRUE,24,resign,black,10+0,1303,1705,e4,C45,Scotch Game: Malaniuk Variation,8
J3KyUAeg,TRUE,48,resign,black,10+0,1386,1288,e4,C50,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,9
9S7BYRBH,TRUE,23,resign,white,10+0,1730,1290,e4,C70,Ruy Lopez: Morphy Defense |  Caro Variation,8
doj35Hmo,TRUE,46,resign,black,30+10,1299,1356,e4,B01,Scandinavian Defense,2
DxSKsFJn,TRUE,48,resign,black,30+10,1312,1152,e4,C47,Four Knights Game: Scotch Variation,7
uMs8UtSO,TRUE,57,resign,white,30+10,1303,1294,e4,C00,French Defense: Knight Variation,3
QK98lj2r,TRUE,50,resign,black,30+10,1314,1295,e4,C45,Scotch Game,7
Ee9QqZ9N,TRUE,46,mate,black,30+10,1313,1383,e4,C44,Scotch Game,5
4HVGJ5JB,TRUE,11,resign,white,30+10,1301,1394,e4,C47,Four Knights Game: Scotch Variation,7
nQ6LUDaP,TRUE,45,resign,white,30+10,1283,1107,e4,B27,Sicilian Defense: Jalalabad Variation,4
fjRxTVtx,TRUE,16,resign,white,30+10,1276,1132,e4,C00,French Defense: Two Knights Variation,5
0jjEgzKF,TRUE,61,resign,white,30+10,1255,1233,e4,C40,King's Knight Opening,3
XgqueUTP,TRUE,38,resign,black,30+10,1268,1202,e4,C47,Four Knights Game: Scotch Variation,7
pDS1w75s,TRUE,50,resign,black,30+10,1280,1214,e4,B70,Sicilian Defense: Dragon Variation,10
aecLHETT,TRUE,56,resign,white,30+10,1269,1338,e4,C44,Scotch Game,5
7IzmxehQ,TRUE,80,resign,black,30+10,1278,1316,e4,C00,French Defense: Queen's Knight,3
